noise,training_size,accuracy
0.113,40,0.9
0.113,40,0.8666666666666667
0.113,40,0.8666666666666667
0.113,40,0.9333333333333333
0.113,40,0.9
0.113,40,0.9
0.113,40,0.8666666666666667
0.113,40,0.9
0.113,40,0.8
0.113,40,0.9
0.113,40,0.8333333333333334
0.113,40,0.9
0.113,40,0.8666666666666667
0.113,40,1.0
0.113,40,0.8666666666666667
0.113,40,0.9333333333333333
0.113,40,0.8333333333333334
0.113,40,0.8333333333333334
0.113,40,0.8666666666666667
0.113,40,0.9
0.113,40,0.8666666666666667
0.113,40,0.9
0.113,40,0.8666666666666667
0.113,40,0.9
0.113,40,0.9
0.113,40,0.8
0.113,40,0.8
0.113,40,0.9333333333333333
0.113,40,0.8666666666666667
0.113,40,0.9
0.113,40,0.7666666666666667
0.113,40,0.9
0.113,40,0.9
0.113,40,0.8666666666666667
0.113,40,0.9333333333333333
0.113,40,0.8666666666666667
0.113,40,0.8333333333333334
0.113,40,0.8333333333333334
0.113,40,0.7666666666666667
0.113,40,0.7666666666666667
0.113,40,0.9
0.113,40,0.8666666666666667
0.113,40,0.9
0.113,40,0.8
0.113,40,0.9666666666666667
0.113,40,0.7666666666666667
0.113,40,0.9333333333333333
0.113,40,0.8
0.113,40,0.9333333333333333
0.113,40,0.9
0.113,40,0.8333333333333334
0.113,40,0.9
0.113,40,0.9333333333333333
0.113,40,0.7666666666666667
0.113,40,0.8333333333333334
0.113,40,0.8333333333333334
0.113,40,0.9
0.113,40,0.8333333333333334
0.113,40,0.9
0.113,40,0.9
0.113,40,0.9333333333333333
0.113,40,0.8666666666666667
0.113,40,0.8
0.113,40,0.8
0.113,40,0.9333333333333333
0.113,40,0.9
0.113,40,0.9
0.113,40,0.9666666666666667
0.113,50,0.7333333333333333
0.113,50,0.8666666666666667
0.113,50,0.9333333333333333
0.113,50,0.8666666666666667
0.113,50,0.8
0.113,50,0.8666666666666667
0.113,50,0.9
0.113,50,0.8666666666666667
0.113,50,0.8
0.113,50,0.9
0.113,50,0.8666666666666667
0.113,50,0.9333333333333333
0.113,50,0.9333333333333333
0.113,50,0.8333333333333334
0.113,50,0.9
0.113,50,0.9
0.113,50,0.9666666666666667
0.113,50,0.8333333333333334
0.113,50,0.9333333333333333
0.113,50,0.9333333333333333
0.113,50,0.8666666666666667
0.113,50,0.9333333333333333
0.113,50,0.7666666666666667
0.113,50,0.9666666666666667
0.113,50,0.9
0.113,50,0.8
0.113,50,0.8
0.113,50,0.8666666666666667
0.113,50,0.8
0.113,50,0.8666666666666667
0.113,50,0.8333333333333334
0.113,50,0.8
0.113,50,0.8333333333333334
0.113,50,0.8666666666666667
0.113,50,0.8
0.113,50,0.9
0.113,50,0.9
0.113,50,0.9
0.113,50,0.9333333333333333
0.113,50,0.8
0.113,50,0.8666666666666667
0.113,50,0.9
0.113,50,0.9333333333333333
0.113,50,0.9
0.113,50,0.9
0.113,50,0.9333333333333333
0.113,50,0.9333333333333333
0.113,50,0.9
0.113,50,0.9
0.113,50,0.9333333333333333
0.113,50,0.8333333333333334
0.113,50,0.8666666666666667
0.113,50,0.8333333333333334
0.113,50,0.9333333333333333
0.113,50,0.9
0.113,50,0.9666666666666667
0.113,50,0.9
0.113,50,0.8666666666666667
0.113,50,0.9333333333333333
0.113,50,0.9333333333333333
0.113,50,0.9333333333333333
0.113,50,0.8666666666666667
0.113,50,0.9666666666666667
0.113,50,0.9333333333333333
0.113,50,0.8
0.113,50,0.9
0.113,50,0.9333333333333333
0.113,50,0.8666666666666667
0.113,50,0.8
0.113,50,0.8
0.113,50,0.8333333333333334
0.113,50,0.8666666666666667
0.113,50,0.8666666666666667
0.113,50,0.8666666666666667
0.113,50,0.8666666666666667
0.113,50,0.8666666666666667
0.113,50,0.8666666666666667
0.113,50,0.8333333333333334
0.113,50,0.9
0.113,50,0.7666666666666667
0.113,50,0.8
0.113,50,0.8
0.113,50,0.7333333333333333
0.113,50,0.9
0.113,50,0.8333333333333334
0.113,50,0.8333333333333334
0.113,50,0.9666666666666667
0.113,50,0.9333333333333333
0.113,50,0.9333333333333333
0.113,50,0.9666666666666667
0.113,50,0.9
0.113,50,0.9
0.113,50,0.7333333333333333
0.113,50,0.8333333333333334
0.113,50,0.9333333333333333
0.113,50,0.9666666666666667
0.113,50,0.8666666666666667
0.113,50,0.8666666666666667
0.113,50,0.9666666666666667
0.113,50,0.9
0.113,60,0.9
0.113,60,0.9
0.113,60,0.8333333333333334
0.113,60,0.9333333333333333
0.113,60,0.9666666666666667
0.113,60,0.8666666666666667
0.113,60,0.8
0.113,60,0.8666666666666667
0.113,60,0.9
0.113,60,0.9
0.113,60,0.9
0.113,60,0.8666666666666667
0.113,60,0.9333333333333333
0.113,60,0.8
0.113,60,0.7333333333333333
0.113,60,0.9666666666666667
0.113,60,0.8666666666666667
0.113,60,0.9
0.113,60,0.8
0.113,60,0.8666666666666667
0.113,60,0.9333333333333333
0.113,60,0.8333333333333334
0.113,60,0.9
0.113,60,0.7666666666666667
0.113,60,0.8666666666666667
0.113,60,0.7666666666666667
0.113,60,0.8333333333333334
0.113,60,0.8
0.113,60,0.8
0.113,60,0.9
0.113,60,0.7333333333333333
0.113,60,0.8
0.113,60,0.9
0.113,60,0.8
0.113,60,0.9333333333333333
0.113,60,0.8666666666666667
0.113,60,0.9
0.113,60,0.8333333333333334
0.113,60,0.9666666666666667
0.113,60,0.8666666666666667
0.113,60,0.8666666666666667
0.113,60,0.9
0.113,60,0.7666666666666667
0.113,60,0.8666666666666667
0.113,60,0.9666666666666667
0.113,60,0.9333333333333333
0.113,60,0.8333333333333334
0.113,60,0.9333333333333333
0.113,60,0.8333333333333334
0.113,60,0.8666666666666667
0.113,60,0.9333333333333333
0.113,60,0.8
0.113,60,0.9333333333333333
0.113,60,0.8
0.113,60,0.8333333333333334
0.113,60,0.9
0.113,60,0.9333333333333333
0.113,60,0.8666666666666667
0.113,60,0.8666666666666667
0.113,60,0.7666666666666667
0.113,60,0.9
0.113,60,0.9333333333333333
0.113,60,0.9333333333333333
0.113,60,0.9666666666666667
0.113,60,0.7666666666666667
0.113,60,0.9
0.113,60,0.9333333333333333
0.113,60,0.8666666666666667
0.113,60,0.9
0.113,60,0.8333333333333334
0.113,60,0.8666666666666667
0.113,60,0.9333333333333333
0.113,60,0.8333333333333334
0.113,60,0.8666666666666667
0.113,60,0.8333333333333334
0.113,60,0.8666666666666667
0.113,60,0.8
0.113,60,0.8666666666666667
0.113,60,0.8666666666666667
0.113,60,0.9
0.113,60,0.8666666666666667
0.113,60,0.8666666666666667
0.113,60,0.9
0.113,60,0.8333333333333334
0.113,60,0.8
0.113,60,0.7
0.113,60,0.9
0.113,60,0.8333333333333334
0.113,60,0.8666666666666667
0.113,60,0.8333333333333334
0.113,60,0.8
0.113,60,0.9333333333333333
0.113,60,0.8666666666666667
0.113,60,0.7333333333333333
0.113,60,0.8
0.113,60,0.8333333333333334
0.113,60,0.9
0.113,60,0.9
0.113,60,0.9
0.113,60,0.9666666666666667
0.113,70,0.9
0.113,70,0.8
0.113,70,0.9333333333333333
0.113,70,0.9
0.113,70,0.9666666666666667
0.113,70,0.8666666666666667
0.113,70,0.9333333333333333
0.113,70,0.9
0.113,70,0.9
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.8
0.113,70,0.9333333333333333
0.113,70,0.8333333333333334
0.113,70,0.9
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.8
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.8
0.113,70,0.9333333333333333
0.113,70,0.7333333333333333
0.113,70,0.9666666666666667
0.113,70,0.8
0.113,70,0.7666666666666667
0.113,70,0.9
0.113,70,0.9
0.113,70,0.9666666666666667
0.113,70,0.8333333333333334
0.113,70,0.9
0.113,70,0.9
0.113,70,0.8333333333333334
0.113,70,0.9
0.113,70,0.8666666666666667
0.113,70,0.9333333333333333
0.113,70,0.9333333333333333
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.7666666666666667
0.113,70,1.0
0.113,70,0.9333333333333333
0.113,70,0.9
0.113,70,0.9
0.113,70,0.9333333333333333
0.113,70,0.7666666666666667
0.113,70,0.8666666666666667
0.113,70,0.9333333333333333
0.113,70,0.7666666666666667
0.113,70,0.8333333333333334
0.113,70,0.7666666666666667
0.113,70,0.9
0.113,70,1.0
0.113,70,0.8333333333333334
0.113,70,0.7666666666666667
0.113,70,0.8
0.113,70,0.9333333333333333
0.113,70,0.8
0.113,70,0.8
0.113,70,0.8333333333333334
0.113,70,0.9666666666666667
0.113,70,0.9333333333333333
0.113,70,0.9333333333333333
0.113,70,0.9
0.113,70,0.8666666666666667
0.113,70,0.9333333333333333
0.113,70,0.8333333333333334
0.113,70,0.8333333333333334
0.113,70,0.9333333333333333
0.113,70,0.9
0.113,70,0.8333333333333334
0.113,70,0.9
0.113,70,0.8
0.113,70,0.8666666666666667
0.113,70,0.8
0.113,70,0.8666666666666667
0.113,70,0.9
0.113,70,0.9
0.113,70,0.8666666666666667
0.113,70,0.8666666666666667
0.113,70,0.8
0.113,70,0.8666666666666667
0.113,70,0.9333333333333333
0.113,70,0.9
0.113,70,0.8333333333333334
0.113,70,0.8333333333333334
0.113,70,0.7333333333333333
0.113,70,0.9333333333333333
0.113,70,0.8333333333333334
0.113,70,0.8666666666666667
0.113,70,0.9
0.113,70,1.0
0.113,70,0.8666666666666667
0.113,70,0.8
0.113,70,0.9333333333333333
0.113,70,0.9
0.113,70,0.8
0.113,80,0.8333333333333334
0.113,80,0.8666666666666667
0.113,80,0.9
0.113,80,0.9333333333333333
0.113,80,0.9
0.113,80,0.9333333333333333
0.113,80,0.9
0.113,80,0.8
0.113,80,0.9333333333333333
0.113,80,0.9333333333333333
0.113,80,0.9333333333333333
0.113,80,0.9333333333333333
0.113,80,0.9333333333333333
0.113,80,0.8666666666666667
0.113,80,0.8
0.113,80,0.8666666666666667
0.113,80,0.9
0.113,80,0.9666666666666667
0.113,80,0.8
0.113,80,0.9666666666666667
0.113,80,0.9666666666666667
0.113,80,0.8333333333333334
0.113,80,0.9333333333333333
0.113,80,0.8666666666666667
0.113,80,0.8666666666666667
0.113,80,0.8333333333333334
0.113,80,0.8333333333333334
0.113,80,0.9333333333333333
0.113,80,0.7666666666666667
0.113,80,0.9666666666666667
0.113,80,0.9
0.113,80,0.8666666666666667
0.113,80,0.9
0.113,80,0.8
0.113,80,0.8333333333333334
0.113,80,0.9666666666666667
0.113,80,0.8
0.113,80,0.8666666666666667
0.113,80,0.8333333333333334
0.113,80,0.8
0.113,80,0.9
0.113,80,0.9
0.113,80,0.7666666666666667
0.113,80,0.8666666666666667
0.113,80,0.9666666666666667
0.113,80,0.9
0.113,80,0.9
0.113,80,0.9666666666666667
0.113,80,0.8333333333333334
0.113,80,0.8
0.113,80,1.0
0.113,80,0.8666666666666667
0.113,80,0.9666666666666667
0.113,80,0.8666666666666667
0.113,80,0.9333333333333333
0.113,80,0.8666666666666667
0.113,80,0.7666666666666667
0.113,80,0.9333333333333333
0.113,80,0.9
0.113,80,0.8666666666666667
0.113,80,0.8333333333333334
0.113,80,0.9
0.113,80,0.7666666666666667
0.113,80,0.7333333333333333
0.113,80,0.9
0.113,80,0.9333333333333333
0.113,80,0.9
0.113,80,0.8
0.113,80,0.8666666666666667
0.113,80,0.9666666666666667
0.113,80,0.8666666666666667
0.113,80,0.8333333333333334
0.113,80,0.9
0.113,80,0.9333333333333333
0.113,80,0.8666666666666667
0.113,80,0.9
0.113,80,0.8333333333333334
0.113,80,0.8
0.113,80,0.9
0.113,80,0.9
0.113,80,0.8666666666666667
0.113,80,0.8
0.113,80,0.9
0.113,80,0.7333333333333333
0.113,80,0.9333333333333333
0.113,80,0.8666666666666667
0.113,80,0.9666666666666667
0.113,80,0.9
0.113,80,0.8333333333333334
0.113,80,0.8666666666666667
0.113,80,0.8666666666666667
0.113,80,0.8666666666666667
0.113,80,0.8333333333333334
0.113,80,0.8333333333333334
0.113,80,0.8333333333333334
0.113,80,0.7666666666666667
0.113,80,0.8333333333333334
0.113,80,0.9
0.113,80,0.7333333333333333
0.113,80,0.8666666666666667
0.113,90,0.9
0.113,90,0.8333333333333334
0.113,90,0.9333333333333333
0.113,90,0.9333333333333333
0.113,90,0.8666666666666667
0.113,90,0.8333333333333334
0.113,90,0.9
0.113,90,0.9666666666666667
0.113,90,0.9
0.113,90,0.9333333333333333
0.113,90,0.9333333333333333
0.113,90,0.9
0.113,90,0.8333333333333334
0.113,90,0.8666666666666667
0.113,90,0.8333333333333334
0.113,90,0.8666666666666667
0.113,90,0.8666666666666667
0.113,90,0.9333333333333333
0.113,90,0.8
0.113,90,0.8666666666666667
0.113,90,0.9333333333333333
0.113,90,0.9666666666666667
0.113,90,0.7333333333333333
0.113,90,0.8
0.113,90,0.8
0.113,90,0.8333333333333334
0.113,90,0.9333333333333333
0.113,90,0.9
0.113,90,0.8666666666666667
0.113,90,0.9666666666666667
0.113,90,0.9666666666666667
0.113,90,0.8333333333333334
0.113,90,0.9
0.113,90,0.9333333333333333
0.113,90,0.6666666666666666
0.113,90,0.9333333333333333
0.113,90,1.0
0.113,90,0.8333333333333334
0.113,90,0.7666666666666667
0.113,90,0.9
0.113,90,0.9333333333333333
0.113,90,0.9
0.113,90,0.8666666666666667
0.113,90,0.8666666666666667
0.113,90,0.9
0.113,90,0.8666666666666667
0.113,90,0.9
0.113,90,0.9
0.113,90,0.8666666666666667
0.113,90,0.7666666666666667
0.113,90,0.8
0.113,90,0.9
0.113,90,0.8333333333333334
0.113,90,0.9
0.113,90,0.8666666666666667
0.113,90,0.8333333333333334
0.113,90,0.7333333333333333
0.113,90,0.9333333333333333
0.113,90,0.8666666666666667
0.113,90,0.8333333333333334
0.113,90,0.8333333333333334
0.113,90,0.8666666666666667
0.113,90,0.8666666666666667
0.113,90,0.8333333333333334
0.113,90,0.7666666666666667
0.113,90,0.9
0.113,90,0.9333333333333333
0.113,90,0.8333333333333334
0.113,90,0.8666666666666667
0.113,90,0.8
0.113,90,0.8666666666666667
0.113,90,0.9333333333333333
0.113,90,0.8666666666666667
0.113,90,0.8333333333333334
0.113,90,0.9666666666666667
0.113,90,0.8
0.113,90,0.9666666666666667
0.113,90,0.7666666666666667
0.113,90,0.8
0.113,90,0.9
0.113,90,0.8333333333333334
0.113,90,0.7666666666666667
0.113,90,0.8333333333333334
0.113,90,0.8666666666666667
0.113,90,0.8666666666666667
0.113,90,0.8666666666666667
0.113,90,0.9666666666666667
0.113,90,0.9
0.113,90,0.7666666666666667
0.113,90,0.9
0.113,90,0.8666666666666667
0.113,90,0.9333333333333333
0.113,90,0.7333333333333333
0.113,90,0.7666666666666667
0.113,90,0.8666666666666667
0.113,90,0.8666666666666667
0.113,90,0.9666666666666667
0.113,90,0.8
0.113,90,0.9666666666666667
0.113,90,0.7666666666666667
0.183,10,0.7666666666666667
0.183,10,0.7
0.183,10,0.6666666666666666
0.183,10,0.8666666666666667
0.183,10,0.7666666666666667
0.183,10,0.6666666666666666
0.183,10,0.7
0.183,10,0.6
0.183,10,0.8
0.183,10,0.7666666666666667
0.183,10,0.4666666666666667
0.183,10,0.8
0.183,10,0.7666666666666667
0.183,10,0.7333333333333333
0.183,10,0.7
0.183,10,0.8
0.183,10,0.6666666666666666
0.183,10,0.4666666666666667
0.183,10,0.5333333333333333
0.183,10,0.6
0.183,10,0.5333333333333333
0.183,10,0.7333333333333333
0.183,10,0.7333333333333333
0.183,10,0.6
0.183,10,0.8
0.183,10,0.6666666666666666
0.183,10,0.8666666666666667
0.183,10,0.8333333333333334
0.183,10,0.7333333333333333
0.183,10,0.8333333333333334
0.183,10,0.6333333333333333
0.183,10,0.6666666666666666
0.183,10,0.8
0.183,10,0.8
0.183,10,0.8333333333333334
0.183,10,0.8
0.183,10,0.7333333333333333
0.183,10,0.8
0.183,10,0.7333333333333333
0.183,10,0.7666666666666667
0.183,10,0.7333333333333333
0.183,10,0.4666666666666667
0.183,10,0.6333333333333333
0.183,10,0.8
0.183,10,0.7333333333333333
0.183,10,0.6666666666666666
0.183,10,0.8666666666666667
0.183,10,0.5
0.183,10,0.6666666666666666
0.183,10,0.6666666666666666
0.183,10,0.5333333333333333
0.183,10,0.8333333333333334
0.183,10,0.7333333333333333
0.183,10,0.6333333333333333
0.183,10,0.6333333333333333
0.183,10,0.7333333333333333
0.183,10,0.8
0.183,10,0.7333333333333333
0.183,10,0.8666666666666667
0.183,10,0.6
0.183,10,0.8333333333333334
0.183,10,0.6
0.183,10,0.43333333333333335
0.183,10,0.7333333333333333
0.183,10,0.7666666666666667
0.183,10,0.7333333333333333
0.183,10,0.6333333333333333
0.183,10,0.6
0.183,10,0.7
0.183,10,0.5333333333333333
0.183,10,0.6
0.183,10,0.8
0.183,10,0.7
0.183,10,0.7333333333333333
0.183,10,0.7333333333333333
0.183,10,0.7333333333333333
0.183,10,0.5333333333333333
0.183,10,0.6333333333333333
0.183,10,0.6
0.183,10,0.7666666666666667
0.183,10,0.8
0.183,10,0.6666666666666666
0.183,10,0.7
0.183,10,0.7333333333333333
0.183,10,0.8
0.183,10,0.8666666666666667
0.183,10,0.7666666666666667
0.183,10,0.5666666666666667
0.183,10,0.5666666666666667
0.183,10,0.6
0.183,10,0.5666666666666667
0.183,10,0.8666666666666667
0.183,10,0.6333333333333333
0.183,10,0.7
0.183,10,0.8666666666666667
0.183,10,0.7666666666666667
0.183,10,0.6
0.183,10,0.7666666666666667
0.183,10,0.8333333333333334
0.183,10,0.8666666666666667
0.183,20,0.7333333333333333
0.183,20,0.8
0.183,20,0.8666666666666667
0.183,20,0.8333333333333334
0.183,20,0.6666666666666666
0.183,20,0.8
0.183,20,0.7666666666666667
0.183,20,0.8
0.183,20,0.7666666666666667
0.183,20,0.6666666666666666
0.183,20,0.8
0.183,20,0.7666666666666667
0.183,20,0.8
0.183,20,0.7333333333333333
0.183,20,0.6333333333333333
0.183,20,0.6666666666666666
0.183,20,0.8666666666666667
0.183,20,0.6333333333333333
0.183,20,0.7666666666666667
0.183,20,0.7
0.183,20,0.8
0.183,20,0.8
0.183,20,0.6666666666666666
0.183,20,0.7333333333333333
0.183,20,0.6666666666666666
0.183,20,0.6333333333333333
0.183,20,0.6333333333333333
0.183,20,0.8
0.183,20,0.8333333333333334
0.183,20,0.7
0.183,20,0.8333333333333334
0.183,20,0.6333333333333333
0.183,20,0.6333333333333333
0.183,20,0.5666666666666667
0.183,20,0.7333333333333333
0.183,20,0.7666666666666667
0.183,20,0.6666666666666666
0.183,20,0.7333333333333333
0.183,20,0.8333333333333334
0.183,20,0.8
0.183,20,0.8333333333333334
0.183,20,0.8333333333333334
0.183,20,0.7333333333333333
0.183,20,0.5666666666666667
0.183,20,0.7333333333333333
0.183,20,0.6666666666666666
0.183,20,0.8
0.183,20,0.8
0.183,20,0.8333333333333334
0.183,20,0.7
0.183,20,0.8333333333333334
0.183,20,0.8333333333333334
0.183,20,0.6666666666666666
0.183,20,0.8
0.183,20,0.6
0.183,20,0.7666666666666667
0.183,20,0.6333333333333333
0.183,20,0.7
0.183,20,0.8
0.183,20,0.7333333333333333
0.183,20,0.8
0.183,20,0.8
0.183,20,0.7333333333333333
0.183,20,0.7666666666666667
0.183,20,0.8333333333333334
0.183,20,0.7333333333333333
0.183,20,0.6666666666666666
0.183,20,0.6333333333333333
0.183,20,0.7333333333333333
0.183,20,0.8
0.183,20,0.7
0.183,20,0.8333333333333334
0.183,20,0.8333333333333334
0.183,20,0.7666666666666667
0.183,20,0.8666666666666667
0.183,20,0.7666666666666667
0.183,20,0.6666666666666666
0.183,20,0.7666666666666667
0.183,20,0.7666666666666667
0.183,20,0.6666666666666666
0.183,20,0.7
0.183,20,0.6666666666666666
0.183,20,0.6666666666666666
0.183,20,0.8666666666666667
0.183,20,0.7333333333333333
0.183,20,0.8333333333333334
0.183,20,0.7666666666666667
0.183,20,0.6666666666666666
0.183,20,0.7333333333333333
0.183,20,0.6333333333333333
0.183,20,0.7
0.183,20,0.6333333333333333
0.183,20,0.6
0.183,20,0.7666666666666667
0.183,20,0.7
0.183,20,0.8
0.183,20,0.6333333333333333
0.183,20,0.8333333333333334
0.183,20,0.8333333333333334
0.183,20,0.7
0.183,30,0.8333333333333334
0.183,30,0.7666666666666667
0.183,30,0.6666666666666666
0.183,30,0.7666666666666667
0.183,30,0.8
0.183,30,0.8333333333333334
0.183,30,0.7333333333333333
0.183,30,0.7333333333333333
0.183,30,0.7666666666666667
0.183,30,0.8333333333333334
0.183,30,0.6
0.183,30,0.6666666666666666
0.183,30,0.7333333333333333
0.183,30,0.7666666666666667
0.183,30,0.7666666666666667
0.183,30,0.7333333333333333
0.183,30,0.8333333333333334
0.183,30,0.8
0.183,30,0.8
0.183,30,0.6333333333333333
0.183,30,0.8
0.183,30,0.8333333333333334
0.183,30,0.6333333333333333
0.183,30,0.7333333333333333
0.183,30,0.6666666666666666
0.183,30,0.7666666666666667
0.183,30,0.6
0.183,30,0.8
0.183,30,0.7666666666666667
0.183,30,0.8333333333333334
0.183,30,0.8
0.183,30,0.8
0.183,30,0.7333333333333333
0.183,30,0.6666666666666666
0.183,30,0.8666666666666667
0.183,30,0.6666666666666666
0.183,30,0.6666666666666666
0.183,30,0.8
0.183,30,0.6333333333333333
0.183,30,0.9
0.183,30,0.7666666666666667
0.183,30,0.6333333333333333
0.183,30,0.6666666666666666
0.183,30,0.7666666666666667
0.183,30,0.8
0.183,30,0.8
0.183,30,0.7666666666666667
0.183,30,0.6666666666666666
0.183,30,0.9
0.183,30,0.8333333333333334
0.183,30,0.6
0.183,30,0.7333333333333333
0.183,30,0.8
0.183,30,0.8
0.183,30,0.8666666666666667
0.183,30,0.8666666666666667
0.183,30,0.6666666666666666
0.183,30,0.8333333333333334
0.183,30,0.8
0.183,30,0.7333333333333333
0.183,30,0.8333333333333334
0.183,30,0.8
0.183,30,0.8666666666666667
0.183,30,0.8666666666666667
0.183,30,0.7666666666666667
0.183,30,0.7333333333333333
0.183,30,0.7666666666666667
0.183,30,0.8
0.183,30,0.8
0.183,30,0.7666666666666667
0.183,30,0.7333333333333333
0.183,30,0.8333333333333334
0.183,30,0.7
0.183,30,0.8
0.183,30,0.7333333333333333
0.183,30,0.7333333333333333
0.183,30,0.7333333333333333
0.183,30,0.6666666666666666
0.183,30,0.8666666666666667
0.183,30,0.8666666666666667
0.183,30,0.7666666666666667
0.183,30,0.7333333333333333
0.183,30,0.7333333333333333
0.183,30,0.5666666666666667
0.183,30,0.6333333333333333
0.183,30,0.6333333333333333
0.183,30,0.6
0.183,30,0.6666666666666666
0.183,30,0.7
0.183,30,0.8333333333333334
0.183,30,0.8666666666666667
0.183,30,0.7333333333333333
0.183,30,0.7666666666666667
0.183,30,0.7333333333333333
0.183,30,0.7333333333333333
0.183,30,0.6666666666666666
0.183,30,0.7333333333333333
0.183,30,0.7
0.183,30,0.7333333333333333
0.183,30,0.9333333333333333
0.183,40,0.6333333333333333
0.183,40,0.8333333333333334
0.183,40,0.7333333333333333
0.183,40,0.9
0.183,40,0.6666666666666666
0.183,40,0.7
0.183,40,0.6666666666666666
0.183,40,0.7
0.183,40,0.8333333333333334
0.183,40,0.8666666666666667
0.183,40,0.6333333333333333
0.183,40,0.8333333333333334
0.183,40,0.8
0.183,40,0.7666666666666667
0.183,40,0.7333333333333333
0.183,40,0.7333333333333333
0.183,40,0.8
0.183,40,0.7333333333333333
0.183,40,0.8
0.183,40,0.7666666666666667
0.183,40,0.7333333333333333
0.183,40,0.7
0.183,40,0.8333333333333334
0.183,40,0.8
0.183,40,0.7333333333333333
0.183,40,0.7666666666666667
0.183,40,0.8
0.183,40,0.7
0.183,40,0.8
0.183,40,0.6666666666666666
0.183,40,0.7
0.183,40,0.7
0.183,40,0.6666666666666666
0.183,40,0.7
0.183,40,0.7
0.183,40,0.7
0.183,40,0.7666666666666667
0.183,40,0.7333333333333333
0.183,40,0.7666666666666667
0.183,40,0.8333333333333334
0.183,40,0.7333333333333333
0.183,40,0.7333333333333333
0.183,40,0.7333333333333333
0.183,40,0.7666666666666667
0.183,40,0.8
0.183,40,0.9
0.183,40,0.7
0.183,40,0.7666666666666667
0.183,40,0.7666666666666667
0.183,40,0.7333333333333333
0.183,40,0.8333333333333334
0.183,40,0.6666666666666666
0.183,40,0.6333333333333333
0.183,40,0.8333333333333334
0.183,40,0.7666666666666667
0.183,40,0.6666666666666666
0.183,40,0.8
0.183,40,0.7
0.183,40,0.7333333333333333
0.183,40,0.7
0.183,40,0.7666666666666667
0.183,40,0.8
0.183,40,0.6333333333333333
0.183,40,0.8666666666666667
0.183,40,0.8333333333333334
0.183,40,0.8
0.183,40,0.7333333333333333
0.183,40,0.7666666666666667
0.183,40,0.7333333333333333
0.183,40,0.7
0.183,40,0.7
0.183,40,0.6333333333333333
0.183,40,0.7333333333333333
0.183,40,0.8333333333333334
0.183,40,0.8333333333333334
0.183,40,0.7666666666666667
0.183,40,0.8333333333333334
0.183,40,0.6
0.183,40,0.8
0.183,40,0.7666666666666667
0.183,40,0.8333333333333334
0.183,40,0.8333333333333334
0.183,40,0.7333333333333333
0.183,40,0.6666666666666666
0.183,40,0.9
0.183,40,0.6
0.183,40,0.7
0.183,40,0.7
0.183,40,0.7333333333333333
0.183,40,0.6666666666666666
0.183,40,0.8333333333333334
0.183,40,0.8
0.183,40,0.7666666666666667
0.183,40,0.6666666666666666
0.183,40,0.7333333333333333
0.183,40,0.6666666666666666
0.183,40,0.8666666666666667
0.183,40,0.6666666666666666
0.183,40,0.6666666666666666
0.183,40,0.7
0.183,50,0.6
0.183,50,0.7
0.183,50,0.9
0.183,50,0.8
0.183,50,0.6333333333333333
0.183,50,0.7
0.183,50,0.7333333333333333
0.183,50,0.7333333333333333
0.183,50,0.7333333333333333
0.183,50,0.8666666666666667
0.183,50,0.7333333333333333
0.183,50,0.8
0.183,50,0.8
0.183,50,0.7666666666666667
0.183,50,0.8666666666666667
0.183,50,0.8333333333333334
0.183,50,0.8666666666666667
0.183,50,0.8333333333333334
0.183,50,0.8666666666666667
0.183,50,0.8333333333333334
0.183,50,0.7666666666666667
0.183,50,0.6333333333333333
0.183,50,0.6
0.183,50,0.8333333333333334
0.183,50,0.6666666666666666
0.183,50,0.7
0.183,50,0.7666666666666667
0.183,50,0.7666666666666667
0.183,50,0.7
0.183,50,0.7
0.183,50,0.7333333333333333
0.183,50,0.6333333333333333
0.183,50,0.6
0.183,50,0.7666666666666667
0.183,50,0.6666666666666666
0.183,50,0.7333333333333333
0.183,50,0.8333333333333334
0.183,50,0.7333333333333333
0.183,50,0.8
0.183,50,0.7
0.183,50,0.6666666666666666
0.183,50,0.8333333333333334
0.183,50,0.7
0.183,50,0.8
0.183,50,0.8
0.183,50,0.7666666666666667
0.183,50,0.7
0.183,50,0.7333333333333333
0.183,50,0.8333333333333334
0.183,50,0.8666666666666667
0.183,50,0.7666666666666667
0.183,50,0.6666666666666666
0.183,50,0.7333333333333333
0.183,50,0.8
0.183,50,0.8
0.183,50,0.8
0.183,50,0.7333333333333333
0.183,50,0.7
0.183,50,0.8
0.183,50,0.8333333333333334
0.183,50,0.8333333333333334
0.183,50,0.7333333333333333
0.183,50,0.8666666666666667
0.183,50,0.9
0.183,50,0.6666666666666666
0.183,50,0.8333333333333334
0.183,50,0.8
0.183,50,0.7666666666666667
0.183,50,0.7
0.183,50,0.6333333333333333
0.183,50,0.7
0.183,50,0.7333333333333333
0.183,50,0.8333333333333334
0.183,50,0.8666666666666667
0.183,50,0.8
0.183,50,0.7666666666666667
0.183,50,0.7
0.183,50,0.7
0.183,50,0.8
