label,trial,nmse,num_modes,dimension,dataset
General Encoding,0,0.01834315155523646,4,10,Lorenz
General Encoding,1,0.047620869744060046,4,10,Lorenz
General Encoding,2,0.0028461326016248224,4,10,Lorenz
General Encoding,3,0.016789666785349846,4,10,Lorenz
General Encoding,4,0.02168328581699073,4,10,Lorenz
General Encoding,5,0.0932757755648089,4,10,Lorenz
General Encoding,6,0.017582754515725316,4,10,Lorenz
General Encoding,7,0.07293296194312929,4,10,Lorenz
General Encoding,8,0.04375802657709588,4,10,Lorenz
General Encoding,9,0.13340109669149222,4,10,Lorenz
General Encoding,10,0.24538401249150524,4,10,Lorenz
General Encoding,11,0.17700026778236128,4,10,Lorenz
General Encoding,12,0.055902554895279406,4,10,Lorenz
General Encoding,13,0.36451098719171354,4,10,Lorenz
General Encoding,14,0.08101577842766376,4,10,Lorenz
General Encoding,15,0.1139696078191867,4,10,Lorenz
General Encoding,16,0.011980123739673098,4,10,Lorenz
General Encoding,17,0.12748191704157738,4,10,Lorenz
General Encoding,18,0.0824705663304062,4,10,Lorenz
General Encoding,19,0.02985233622544685,4,10,Lorenz
General Encoding,20,0.0018888965799012517,4,10,Lorenz
General Encoding,21,0.17122064859276087,4,10,Lorenz
General Encoding,22,0.0010545209909599517,4,10,Lorenz
General Encoding,23,0.041420654968715394,4,10,Lorenz
General Encoding,24,0.07143027332294258,4,10,Lorenz
General Encoding,0,0.0004859324995513664,6,21,Lorenz
General Encoding,1,0.0010190805252296032,6,21,Lorenz
General Encoding,2,1.3693154621217947e-05,6,21,Lorenz
General Encoding,3,0.00047756252670644317,6,21,Lorenz
General Encoding,4,0.0005170679037615368,6,21,Lorenz
General Encoding,5,0.0013534696210347485,6,21,Lorenz
General Encoding,6,4.355715008864658e-05,6,21,Lorenz
General Encoding,7,0.00985248713837841,6,21,Lorenz
General Encoding,8,0.0003038983485812112,6,21,Lorenz
General Encoding,9,0.002047008285464379,6,21,Lorenz
General Encoding,10,0.003015788000812174,6,21,Lorenz
General Encoding,11,0.00431495385181868,6,21,Lorenz
General Encoding,12,0.001034561694061608,6,21,Lorenz
General Encoding,13,0.06236455676243899,6,21,Lorenz
General Encoding,14,0.0007487582322848877,6,21,Lorenz
General Encoding,15,0.0012206910441528208,6,21,Lorenz
General Encoding,16,0.000638907823099381,6,21,Lorenz
General Encoding,17,0.002911746788284117,6,21,Lorenz
General Encoding,18,0.00023270836832331234,6,21,Lorenz
General Encoding,19,0.0004536430259072683,6,21,Lorenz
General Encoding,20,1.1391775114530679e-05,6,21,Lorenz
General Encoding,21,0.00040145156648930245,6,21,Lorenz
General Encoding,22,4.182019464579803e-06,6,21,Lorenz
General Encoding,23,0.00019824297787470193,6,21,Lorenz
General Encoding,24,0.0004121730403543714,6,21,Lorenz
General Encoding,0,8.21407841869513e-06,8,36,Lorenz
General Encoding,1,2.336644410796907e-05,8,36,Lorenz
General Encoding,2,2.103988538788073e-06,8,36,Lorenz
General Encoding,3,1.2285601565598611e-05,8,36,Lorenz
General Encoding,4,1.358082404764861e-05,8,36,Lorenz
General Encoding,5,5.428148035390252e-05,8,36,Lorenz
General Encoding,6,2.3649668951839054e-06,8,36,Lorenz
General Encoding,7,5.3160680799200215e-06,8,36,Lorenz
General Encoding,8,5.590223054537328e-06,8,36,Lorenz
General Encoding,9,0.00010930703202819104,8,36,Lorenz
General Encoding,10,0.00011623145577012328,8,36,Lorenz
General Encoding,11,4.8920111584536884e-05,8,36,Lorenz
General Encoding,12,6.339729156247312e-06,8,36,Lorenz
General Encoding,13,5.6081800809612945e-05,8,36,Lorenz
General Encoding,14,3.760313057349463e-05,8,36,Lorenz
General Encoding,15,1.1103854693241972e-05,8,36,Lorenz
General Encoding,16,1.9785196599639977e-06,8,36,Lorenz
General Encoding,17,8.283272724513859e-05,8,36,Lorenz
General Encoding,18,9.271409877795919e-06,8,36,Lorenz
General Encoding,19,6.511715730335102e-06,8,36,Lorenz
General Encoding,20,2.3168712725541757e-06,8,36,Lorenz
General Encoding,21,1.6229273514885572e-05,8,36,Lorenz
General Encoding,22,1.97482742458384e-06,8,36,Lorenz
General Encoding,23,3.289590316411041e-06,8,36,Lorenz
General Encoding,24,4.305270398453692e-05,8,36,Lorenz
General Encoding,0,2.42505650029298e-06,10,55,Lorenz
General Encoding,1,3.2892963346206495e-06,10,55,Lorenz
General Encoding,2,1.8541636981823626e-06,10,55,Lorenz
General Encoding,3,2.8063483507368674e-06,10,55,Lorenz
General Encoding,4,2.8842485375178116e-06,10,55,Lorenz
General Encoding,5,2.22646041305578e-06,10,55,Lorenz
General Encoding,6,2.129405917309597e-06,10,55,Lorenz
General Encoding,7,2.413378403026284e-06,10,55,Lorenz
General Encoding,8,1.8839603015796142e-06,10,55,Lorenz
General Encoding,9,1.1514310511893938e-05,10,55,Lorenz
General Encoding,10,1.640157017739747e-05,10,55,Lorenz
General Encoding,11,5.795624205280354e-06,10,55,Lorenz
General Encoding,12,2.441087175018883e-06,10,55,Lorenz
General Encoding,13,1.4272768774162004e-05,10,55,Lorenz
General Encoding,14,3.2095883223856235e-06,10,55,Lorenz
General Encoding,15,1.899391003409674e-06,10,55,Lorenz
General Encoding,16,1.8706245607599777e-06,10,55,Lorenz
General Encoding,17,2.534743777770508e-06,10,55,Lorenz
General Encoding,18,1.986485804403933e-06,10,55,Lorenz
General Encoding,19,2.9884722422486768e-06,10,55,Lorenz
General Encoding,20,1.7124553343806135e-06,10,55,Lorenz
General Encoding,21,2.590507978819278e-06,10,55,Lorenz
General Encoding,22,2.138815297487697e-06,10,55,Lorenz
General Encoding,23,2.39082493113428e-06,10,55,Lorenz
General Encoding,24,5.576220958099022e-06,10,55,Lorenz
General Encoding,0,3.8044957501388463e-06,12,78,Lorenz
General Encoding,1,2.4694401504680308e-06,12,78,Lorenz
General Encoding,2,1.9493570256471944e-06,12,78,Lorenz
General Encoding,3,3.8969401765344625e-06,12,78,Lorenz
General Encoding,4,1.0833353149583852e-05,12,78,Lorenz
General Encoding,5,1.7995638147301643e-06,12,78,Lorenz
General Encoding,6,2.6287160215724053e-06,12,78,Lorenz
General Encoding,7,1.4929065492246008e-06,12,78,Lorenz
General Encoding,8,1.9452881059998192e-06,12,78,Lorenz
General Encoding,9,1.3095313726729278e-05,12,78,Lorenz
General Encoding,10,3.611769440661099e-06,12,78,Lorenz
General Encoding,11,4.903934337619009e-06,12,78,Lorenz
General Encoding,12,2.4444946942928054e-06,12,78,Lorenz
General Encoding,13,3.095843236130457e-06,12,78,Lorenz
General Encoding,14,2.866413837331201e-06,12,78,Lorenz
General Encoding,15,2.5828845961527657e-06,12,78,Lorenz
General Encoding,16,2.0810120526684023e-06,12,78,Lorenz
General Encoding,17,4.744375754645328e-06,12,78,Lorenz
General Encoding,18,2.26763513133321e-06,12,78,Lorenz
General Encoding,19,4.279299173027465e-06,12,78,Lorenz
General Encoding,20,2.6086868593187414e-06,12,78,Lorenz
General Encoding,21,3.03707024770041e-06,12,78,Lorenz
General Encoding,22,1.982970368026696e-06,12,78,Lorenz
General Encoding,23,1.7743763349457585e-06,12,78,Lorenz
General Encoding,24,1.3914957144062505e-05,12,78,Lorenz
General Encoding,0,3.288924049682915e-06,14,105,Lorenz
General Encoding,1,1.5238763633757259e-05,14,105,Lorenz
General Encoding,2,1.253282400629608e-06,14,105,Lorenz
General Encoding,3,1.878286717848003e-06,14,105,Lorenz
General Encoding,4,1.7216938282115384e-05,14,105,Lorenz
General Encoding,5,2.2813747253672705e-06,14,105,Lorenz
General Encoding,6,2.0882272109549115e-06,14,105,Lorenz
General Encoding,7,1.2422380163581336e-06,14,105,Lorenz
General Encoding,8,2.22244653874273e-06,14,105,Lorenz
General Encoding,9,6.259241336749545e-06,14,105,Lorenz
General Encoding,10,2.704447578661083e-06,14,105,Lorenz
General Encoding,11,5.415943943152682e-06,14,105,Lorenz
General Encoding,12,2.234163303123704e-06,14,105,Lorenz
General Encoding,13,8.756604852545827e-06,14,105,Lorenz
General Encoding,14,2.9121304662537417e-06,14,105,Lorenz
General Encoding,15,1.596615566959156e-05,14,105,Lorenz
General Encoding,16,1.8045869934653082e-06,14,105,Lorenz
General Encoding,17,2.0702137278990395e-06,14,105,Lorenz
General Encoding,18,1.7759427578028003e-06,14,105,Lorenz
General Encoding,19,2.506793137466027e-06,14,105,Lorenz
General Encoding,20,3.2792204703414134e-06,14,105,Lorenz
General Encoding,21,2.1351196476904766e-06,14,105,Lorenz
General Encoding,22,1.2496334130364354e-06,14,105,Lorenz
General Encoding,23,2.312164613151978e-06,14,105,Lorenz
General Encoding,24,7.080349263269333e-06,14,105,Lorenz
best ESN fixedNeurons,0,0.03250253222195772,4,4,Lorenz
best ESN fixedNeurons,1,0.04346499410145525,4,4,Lorenz
best ESN fixedNeurons,2,0.04194229331299909,4,4,Lorenz
best ESN fixedNeurons,3,0.050930875236215103,4,4,Lorenz
best ESN fixedNeurons,4,0.07693481160974758,4,4,Lorenz
best ESN fixedNeurons,5,0.10974810598189781,4,4,Lorenz
best ESN fixedNeurons,6,0.027700215448086443,4,4,Lorenz
best ESN fixedNeurons,7,0.06624300652238702,4,4,Lorenz
best ESN fixedNeurons,8,0.03362078972245491,4,4,Lorenz
best ESN fixedNeurons,9,0.07870942177380458,4,4,Lorenz
best ESN fixedNeurons,10,0.036699379636005995,4,4,Lorenz
best ESN fixedNeurons,11,0.07324890350444532,4,4,Lorenz
best ESN fixedNeurons,12,0.03730427012045752,4,4,Lorenz
best ESN fixedNeurons,13,0.08565172834538216,4,4,Lorenz
best ESN fixedNeurons,14,0.09216929809496051,4,4,Lorenz
best ESN fixedNeurons,15,0.02540828054636451,4,4,Lorenz
best ESN fixedNeurons,16,0.061072926094104696,4,4,Lorenz
best ESN fixedNeurons,17,0.0409630934423197,4,4,Lorenz
best ESN fixedNeurons,18,0.12207197532017079,4,4,Lorenz
best ESN fixedNeurons,19,0.01348386659037872,4,4,Lorenz
best ESN fixedNeurons,20,0.1799653998324611,4,4,Lorenz
best ESN fixedNeurons,21,0.03439043191643918,4,4,Lorenz
best ESN fixedNeurons,22,0.0993520145697504,4,4,Lorenz
best ESN fixedNeurons,23,0.039538317470965284,4,4,Lorenz
best ESN fixedNeurons,24,0.11524494100709391,4,4,Lorenz
best ESN fixedNeurons,0,0.021155920940503562,6,6,Lorenz
best ESN fixedNeurons,1,0.017563472713567348,6,6,Lorenz
best ESN fixedNeurons,2,0.03224617295687994,6,6,Lorenz
best ESN fixedNeurons,3,0.007497547963681681,6,6,Lorenz
best ESN fixedNeurons,4,0.019482143476113767,6,6,Lorenz
best ESN fixedNeurons,5,0.028744647854641366,6,6,Lorenz
best ESN fixedNeurons,6,0.0058322036410379165,6,6,Lorenz
best ESN fixedNeurons,7,0.016101267814432236,6,6,Lorenz
best ESN fixedNeurons,8,0.024184977288258528,6,6,Lorenz
best ESN fixedNeurons,9,0.03833652362873929,6,6,Lorenz
best ESN fixedNeurons,10,0.018044273311019918,6,6,Lorenz
best ESN fixedNeurons,11,0.016428491903467162,6,6,Lorenz
best ESN fixedNeurons,12,0.017671611757829355,6,6,Lorenz
best ESN fixedNeurons,13,0.016658798286582316,6,6,Lorenz
best ESN fixedNeurons,14,0.005680914864614035,6,6,Lorenz
best ESN fixedNeurons,15,0.011740337482546697,6,6,Lorenz
best ESN fixedNeurons,16,0.030474865415551968,6,6,Lorenz
best ESN fixedNeurons,17,0.025074256076384853,6,6,Lorenz
best ESN fixedNeurons,18,0.02038697913892324,6,6,Lorenz
best ESN fixedNeurons,19,0.020531001066252205,6,6,Lorenz
best ESN fixedNeurons,20,0.007953386669837883,6,6,Lorenz
best ESN fixedNeurons,21,0.02327892162144239,6,6,Lorenz
best ESN fixedNeurons,22,0.008280825627497311,6,6,Lorenz
best ESN fixedNeurons,23,0.022418556124439718,6,6,Lorenz
best ESN fixedNeurons,24,0.03204634273999581,6,6,Lorenz
best ESN fixedNeurons,0,0.011100455546288964,8,8,Lorenz
best ESN fixedNeurons,1,0.005657098335864338,8,8,Lorenz
best ESN fixedNeurons,2,0.004669960728253442,8,8,Lorenz
best ESN fixedNeurons,3,0.03768615973193175,8,8,Lorenz
best ESN fixedNeurons,4,0.006845149801948891,8,8,Lorenz
best ESN fixedNeurons,5,0.012490528154991014,8,8,Lorenz
best ESN fixedNeurons,6,0.009033602180634774,8,8,Lorenz
best ESN fixedNeurons,7,0.00564137371793845,8,8,Lorenz
best ESN fixedNeurons,8,0.019309232152144216,8,8,Lorenz
best ESN fixedNeurons,9,0.005273075468791105,8,8,Lorenz
best ESN fixedNeurons,10,0.03283533512201544,8,8,Lorenz
best ESN fixedNeurons,11,0.00353964242880738,8,8,Lorenz
best ESN fixedNeurons,12,0.00894289171886077,8,8,Lorenz
best ESN fixedNeurons,13,0.009808641472983043,8,8,Lorenz
best ESN fixedNeurons,14,0.0018526089816104242,8,8,Lorenz
best ESN fixedNeurons,15,0.015249858146696642,8,8,Lorenz
best ESN fixedNeurons,16,0.005634475099921612,8,8,Lorenz
best ESN fixedNeurons,17,0.013003752003831323,8,8,Lorenz
best ESN fixedNeurons,18,0.010890221375913922,8,8,Lorenz
best ESN fixedNeurons,19,0.00475084842436573,8,8,Lorenz
best ESN fixedNeurons,20,0.017128252539150103,8,8,Lorenz
best ESN fixedNeurons,21,0.0036411042030436657,8,8,Lorenz
best ESN fixedNeurons,22,0.01468019378468384,8,8,Lorenz
best ESN fixedNeurons,23,0.01083516354979107,8,8,Lorenz
best ESN fixedNeurons,24,0.011225414620246874,8,8,Lorenz
best ESN fixedNeurons,0,0.0045922053376531435,10,10,Lorenz
best ESN fixedNeurons,1,0.006209444531741106,10,10,Lorenz
best ESN fixedNeurons,2,0.007424402114297129,10,10,Lorenz
best ESN fixedNeurons,3,0.003546802572311424,10,10,Lorenz
best ESN fixedNeurons,4,0.0024388840626329428,10,10,Lorenz
best ESN fixedNeurons,5,0.006642824056396568,10,10,Lorenz
best ESN fixedNeurons,6,0.002575360202600363,10,10,Lorenz
best ESN fixedNeurons,7,0.006375368465816644,10,10,Lorenz
best ESN fixedNeurons,8,0.005624694991496496,10,10,Lorenz
best ESN fixedNeurons,9,0.006401910447381576,10,10,Lorenz
best ESN fixedNeurons,10,0.006483391818093148,10,10,Lorenz
best ESN fixedNeurons,11,0.009968330893653704,10,10,Lorenz
best ESN fixedNeurons,12,0.002563336577991918,10,10,Lorenz
best ESN fixedNeurons,13,0.005110818670237304,10,10,Lorenz
best ESN fixedNeurons,14,0.010286380949630563,10,10,Lorenz
best ESN fixedNeurons,15,0.0025407363416507355,10,10,Lorenz
best ESN fixedNeurons,16,0.004175036803374682,10,10,Lorenz
best ESN fixedNeurons,17,0.01421767177898832,10,10,Lorenz
best ESN fixedNeurons,18,0.002697145058407865,10,10,Lorenz
best ESN fixedNeurons,19,0.015719554724376538,10,10,Lorenz
best ESN fixedNeurons,20,0.009587847457295648,10,10,Lorenz
best ESN fixedNeurons,21,0.004675031664440208,10,10,Lorenz
best ESN fixedNeurons,22,0.002701759615298727,10,10,Lorenz
best ESN fixedNeurons,23,0.019511263185472884,10,10,Lorenz
best ESN fixedNeurons,24,0.0038044134115493896,10,10,Lorenz
best ESN fixedNeurons,0,0.0010616395543775956,12,12,Lorenz
best ESN fixedNeurons,1,0.0018312766425539078,12,12,Lorenz
best ESN fixedNeurons,2,0.0011811480999058843,12,12,Lorenz
best ESN fixedNeurons,3,0.01361316225689088,12,12,Lorenz
best ESN fixedNeurons,4,0.004418612703397341,12,12,Lorenz
best ESN fixedNeurons,5,0.003926047715391101,12,12,Lorenz
best ESN fixedNeurons,6,0.0022301983408173297,12,12,Lorenz
best ESN fixedNeurons,7,0.000766420566410891,12,12,Lorenz
best ESN fixedNeurons,8,0.0020810622565307826,12,12,Lorenz
best ESN fixedNeurons,9,0.0019452075084785822,12,12,Lorenz
best ESN fixedNeurons,10,0.0018326855435304922,12,12,Lorenz
best ESN fixedNeurons,11,0.0010803538950318876,12,12,Lorenz
best ESN fixedNeurons,12,0.002562613786492801,12,12,Lorenz
best ESN fixedNeurons,13,0.002888957204127576,12,12,Lorenz
best ESN fixedNeurons,14,0.0023364946883708865,12,12,Lorenz
best ESN fixedNeurons,15,0.0018267331700185724,12,12,Lorenz
best ESN fixedNeurons,16,0.004470453134441461,12,12,Lorenz
best ESN fixedNeurons,17,0.001557499115056763,12,12,Lorenz
best ESN fixedNeurons,18,0.00932551471240711,12,12,Lorenz
best ESN fixedNeurons,19,0.004530436773660978,12,12,Lorenz
best ESN fixedNeurons,20,0.002525642797429223,12,12,Lorenz
best ESN fixedNeurons,21,0.004726859992973718,12,12,Lorenz
best ESN fixedNeurons,22,0.0011225441682712121,12,12,Lorenz
best ESN fixedNeurons,23,0.0010503744366906727,12,12,Lorenz
best ESN fixedNeurons,24,0.0004816180955773793,12,12,Lorenz
best ESN fixedNeurons,0,0.0010291855987326008,14,14,Lorenz
best ESN fixedNeurons,1,0.0013443672516425934,14,14,Lorenz
best ESN fixedNeurons,2,0.00274401241066522,14,14,Lorenz
best ESN fixedNeurons,3,0.001948476916427253,14,14,Lorenz
best ESN fixedNeurons,4,0.0020841854958479275,14,14,Lorenz
best ESN fixedNeurons,5,0.0019260713500433284,14,14,Lorenz
best ESN fixedNeurons,6,0.0024493669585816387,14,14,Lorenz
best ESN fixedNeurons,7,0.001386881716375125,14,14,Lorenz
best ESN fixedNeurons,8,0.0022600551747332864,14,14,Lorenz
best ESN fixedNeurons,9,0.0028139161011358975,14,14,Lorenz
best ESN fixedNeurons,10,0.0033651850304497097,14,14,Lorenz
best ESN fixedNeurons,11,0.0017504519700975113,14,14,Lorenz
best ESN fixedNeurons,12,0.0026512968682644252,14,14,Lorenz
best ESN fixedNeurons,13,0.000951245991573798,14,14,Lorenz
best ESN fixedNeurons,14,0.0018086260821664495,14,14,Lorenz
best ESN fixedNeurons,15,0.001614053986632293,14,14,Lorenz
best ESN fixedNeurons,16,0.001928377024398028,14,14,Lorenz
best ESN fixedNeurons,17,0.001457700692344018,14,14,Lorenz
best ESN fixedNeurons,18,0.002468242928320032,14,14,Lorenz
best ESN fixedNeurons,19,0.0009358777049295084,14,14,Lorenz
best ESN fixedNeurons,20,0.004222709996876,14,14,Lorenz
best ESN fixedNeurons,21,0.0011682055379200747,14,14,Lorenz
best ESN fixedNeurons,22,0.003847414646202469,14,14,Lorenz
best ESN fixedNeurons,23,0.001694142717810692,14,14,Lorenz
best ESN fixedNeurons,24,0.0008746201410068991,14,14,Lorenz
best ESN fixedParams,0,0.0045922053376531435,10,10,Lorenz
best ESN fixedParams,1,0.006209444531741106,10,10,Lorenz
best ESN fixedParams,2,0.007424402114297129,10,10,Lorenz
best ESN fixedParams,3,0.003546802572311424,10,10,Lorenz
best ESN fixedParams,4,0.0024388840626329428,10,10,Lorenz
best ESN fixedParams,5,0.006642824056396568,10,10,Lorenz
best ESN fixedParams,6,0.002575360202600363,10,10,Lorenz
best ESN fixedParams,7,0.006375368465816644,10,10,Lorenz
best ESN fixedParams,8,0.005624694991496496,10,10,Lorenz
best ESN fixedParams,9,0.006401910447381576,10,10,Lorenz
best ESN fixedParams,10,0.006483391818093148,10,10,Lorenz
best ESN fixedParams,11,0.009968330893653704,10,10,Lorenz
best ESN fixedParams,12,0.002563336577991918,10,10,Lorenz
best ESN fixedParams,13,0.005110818670237304,10,10,Lorenz
best ESN fixedParams,14,0.010286380949630563,10,10,Lorenz
best ESN fixedParams,15,0.0025407363416507355,10,10,Lorenz
best ESN fixedParams,16,0.004175036803374682,10,10,Lorenz
best ESN fixedParams,17,0.01421767177898832,10,10,Lorenz
best ESN fixedParams,18,0.002697145058407865,10,10,Lorenz
best ESN fixedParams,19,0.015719554724376538,10,10,Lorenz
best ESN fixedParams,20,0.009587847457295648,10,10,Lorenz
best ESN fixedParams,21,0.004675031664440208,10,10,Lorenz
best ESN fixedParams,22,0.002701759615298727,10,10,Lorenz
best ESN fixedParams,23,0.019511263185472884,10,10,Lorenz
best ESN fixedParams,24,0.0038044134115493896,10,10,Lorenz
best ESN fixedParams,0,0.00015940584363451448,21,21,Lorenz
best ESN fixedParams,1,0.0004568958361083963,21,21,Lorenz
best ESN fixedParams,2,0.0004932012208776074,21,21,Lorenz
best ESN fixedParams,3,0.0005737254963168306,21,21,Lorenz
best ESN fixedParams,4,0.00045062442715628116,21,21,Lorenz
best ESN fixedParams,5,0.0004473129184735837,21,21,Lorenz
best ESN fixedParams,6,0.00034840173637581257,21,21,Lorenz
best ESN fixedParams,7,0.0007558607634713074,21,21,Lorenz
best ESN fixedParams,8,0.0001944696205622846,21,21,Lorenz
best ESN fixedParams,9,0.0005334144635674009,21,21,Lorenz
best ESN fixedParams,10,0.00045164742078338774,21,21,Lorenz
best ESN fixedParams,11,0.002109051376987907,21,21,Lorenz
best ESN fixedParams,12,0.00017201458092291208,21,21,Lorenz
best ESN fixedParams,13,0.0006133373316015504,21,21,Lorenz
best ESN fixedParams,14,0.0011034180292622136,21,21,Lorenz
best ESN fixedParams,15,0.0015195651686337288,21,21,Lorenz
best ESN fixedParams,16,0.0004748602817344669,21,21,Lorenz
best ESN fixedParams,17,0.0013579316836187917,21,21,Lorenz
best ESN fixedParams,18,0.0006125443483876157,21,21,Lorenz
best ESN fixedParams,19,0.000308966732861346,21,21,Lorenz
best ESN fixedParams,20,0.00023737528116477385,21,21,Lorenz
best ESN fixedParams,21,0.0004089893033789613,21,21,Lorenz
best ESN fixedParams,22,0.0008427216366075889,21,21,Lorenz
best ESN fixedParams,23,0.0006574800202183064,21,21,Lorenz
best ESN fixedParams,24,0.00044680515881636695,21,21,Lorenz
best ESN fixedParams,0,5.001587842125722e-05,36,36,Lorenz
best ESN fixedParams,1,5.917547466586233e-05,36,36,Lorenz
best ESN fixedParams,2,9.470767349735176e-05,36,36,Lorenz
best ESN fixedParams,3,4.1091342427322713e-05,36,36,Lorenz
best ESN fixedParams,4,4.181520954064706e-05,36,36,Lorenz
best ESN fixedParams,5,4.3231257460607473e-05,36,36,Lorenz
best ESN fixedParams,6,4.744859689475021e-05,36,36,Lorenz
best ESN fixedParams,7,1.9384789039984554e-05,36,36,Lorenz
best ESN fixedParams,8,1.8076471243432955e-05,36,36,Lorenz
best ESN fixedParams,9,9.434599834863184e-06,36,36,Lorenz
best ESN fixedParams,10,1.714270827278987e-05,36,36,Lorenz
best ESN fixedParams,11,0.00011481859500663295,36,36,Lorenz
best ESN fixedParams,12,7.368565041782553e-05,36,36,Lorenz
best ESN fixedParams,13,4.142910980290299e-05,36,36,Lorenz
best ESN fixedParams,14,6.716466033742296e-05,36,36,Lorenz
best ESN fixedParams,15,3.863792982745138e-05,36,36,Lorenz
best ESN fixedParams,16,1.652051820524484e-05,36,36,Lorenz
best ESN fixedParams,17,1.940170603236776e-05,36,36,Lorenz
best ESN fixedParams,18,3.504743889210097e-05,36,36,Lorenz
best ESN fixedParams,19,2.540399991894518e-05,36,36,Lorenz
best ESN fixedParams,20,1.7681731432781684e-05,36,36,Lorenz
best ESN fixedParams,21,1.6493801098579094e-05,36,36,Lorenz
best ESN fixedParams,22,2.6439013498387353e-05,36,36,Lorenz
best ESN fixedParams,23,7.738963020566463e-05,36,36,Lorenz
best ESN fixedParams,24,8.392517952247376e-05,36,36,Lorenz
best ESN fixedParams,0,5.971575202728961e-06,55,55,Lorenz
best ESN fixedParams,1,4.765496237745651e-06,55,55,Lorenz
best ESN fixedParams,2,5.91677930511308e-06,55,55,Lorenz
best ESN fixedParams,3,8.341866006207295e-06,55,55,Lorenz
best ESN fixedParams,4,4.1764957631671905e-06,55,55,Lorenz
best ESN fixedParams,5,4.9218921882707484e-06,55,55,Lorenz
best ESN fixedParams,6,5.755738436776329e-06,55,55,Lorenz
best ESN fixedParams,7,1.015787376310774e-05,55,55,Lorenz
best ESN fixedParams,8,5.0750135168859186e-06,55,55,Lorenz
best ESN fixedParams,9,6.273468585361001e-06,55,55,Lorenz
best ESN fixedParams,10,5.0422128441183925e-06,55,55,Lorenz
