label,trial,nmse,num_modes,dimension,dataset
best ESN fixedParams,4,1.156524005075663e-05,105,105,Double-scroll
best ESN fixedParams,5,1.1604352743206771e-05,105,105,Double-scroll
best ESN fixedParams,6,1.0426833004659184e-05,105,105,Double-scroll
best ESN fixedParams,7,1.1366515773257136e-05,105,105,Double-scroll
best ESN fixedParams,8,9.843203736020529e-06,105,105,Double-scroll
best ESN fixedParams,9,1.0098033904305354e-05,105,105,Double-scroll
best ESN fixedParams,10,1.1343299789235396e-05,105,105,Double-scroll
best ESN fixedParams,11,1.0985430140347622e-05,105,105,Double-scroll
best ESN fixedParams,12,1.2218746538333771e-05,105,105,Double-scroll
best ESN fixedParams,13,1.0772525069068841e-05,105,105,Double-scroll
best ESN fixedParams,14,1.2046761101341432e-05,105,105,Double-scroll
best ESN fixedParams,15,8.14057866340715e-06,105,105,Double-scroll
best ESN fixedParams,16,1.2027356274132712e-05,105,105,Double-scroll
best ESN fixedParams,17,1.0698466240260217e-05,105,105,Double-scroll
best ESN fixedParams,18,1.109817667591582e-05,105,105,Double-scroll
best ESN fixedParams,19,8.693898342848923e-06,105,105,Double-scroll
best ESN fixedParams,20,8.516221905411446e-06,105,105,Double-scroll
best ESN fixedParams,21,9.926347149755917e-06,105,105,Double-scroll
best ESN fixedParams,22,1.2299783454598768e-05,105,105,Double-scroll
best ESN fixedParams,23,9.356617905013268e-06,105,105,Double-scroll
best ESN fixedParams,24,9.616795869730268e-06,105,105,Double-scroll
worst ESN fixedNeurons,0,0.22867389886995454,4,4,Double-scroll
worst ESN fixedNeurons,1,0.14162225768163295,4,4,Double-scroll
worst ESN fixedNeurons,2,0.3597013140018384,4,4,Double-scroll
worst ESN fixedNeurons,3,0.16105277843416677,4,4,Double-scroll
worst ESN fixedNeurons,4,0.21922405169444625,4,4,Double-scroll
worst ESN fixedNeurons,5,0.120715471360941,4,4,Double-scroll
worst ESN fixedNeurons,6,0.1379350396314762,4,4,Double-scroll
worst ESN fixedNeurons,7,0.14555337318963613,4,4,Double-scroll
worst ESN fixedNeurons,8,0.1929155841267586,4,4,Double-scroll
worst ESN fixedNeurons,9,0.2019547312421029,4,4,Double-scroll
worst ESN fixedNeurons,10,0.13434735081224697,4,4,Double-scroll
worst ESN fixedNeurons,11,0.2078921374124087,4,4,Double-scroll
worst ESN fixedNeurons,12,0.1887396889328766,4,4,Double-scroll
worst ESN fixedNeurons,13,0.13391872058006463,4,4,Double-scroll
worst ESN fixedNeurons,14,0.1958137384577022,4,4,Double-scroll
worst ESN fixedNeurons,15,0.14901142469731513,4,4,Double-scroll
worst ESN fixedNeurons,16,0.17597470371906504,4,4,Double-scroll
worst ESN fixedNeurons,17,0.20797975266452104,4,4,Double-scroll
worst ESN fixedNeurons,18,0.17310705478197236,4,4,Double-scroll
worst ESN fixedNeurons,19,0.20917417154126686,4,4,Double-scroll
worst ESN fixedNeurons,20,0.1213884141447864,4,4,Double-scroll
worst ESN fixedNeurons,21,0.17090339732356236,4,4,Double-scroll
worst ESN fixedNeurons,22,0.18847887082948933,4,4,Double-scroll
worst ESN fixedNeurons,23,0.18224124951726486,4,4,Double-scroll
worst ESN fixedNeurons,24,0.21249944782690547,4,4,Double-scroll
worst ESN fixedNeurons,0,0.10262748125040975,6,6,Double-scroll
worst ESN fixedNeurons,1,0.04748867279332943,6,6,Double-scroll
worst ESN fixedNeurons,2,0.12075159706981374,6,6,Double-scroll
worst ESN fixedNeurons,3,0.1347256741651297,6,6,Double-scroll
worst ESN fixedNeurons,4,0.08612845221736148,6,6,Double-scroll
worst ESN fixedNeurons,5,0.11704310655225753,6,6,Double-scroll
worst ESN fixedNeurons,6,0.16786242431344442,6,6,Double-scroll
worst ESN fixedNeurons,7,0.10979397466968346,6,6,Double-scroll
worst ESN fixedNeurons,8,0.06925738907116934,6,6,Double-scroll
worst ESN fixedNeurons,9,0.07737251674154058,6,6,Double-scroll
worst ESN fixedNeurons,10,0.11994060326006285,6,6,Double-scroll
worst ESN fixedNeurons,11,0.1698902476417868,6,6,Double-scroll
worst ESN fixedNeurons,12,0.15680136375416695,6,6,Double-scroll
worst ESN fixedNeurons,13,0.14263708668349914,6,6,Double-scroll
worst ESN fixedNeurons,14,0.10664252747998938,6,6,Double-scroll
worst ESN fixedNeurons,15,0.11977823865980464,6,6,Double-scroll
worst ESN fixedNeurons,16,0.09626606016785547,6,6,Double-scroll
worst ESN fixedNeurons,17,0.2354196628698388,6,6,Double-scroll
worst ESN fixedNeurons,18,0.12866375452872741,6,6,Double-scroll
worst ESN fixedNeurons,19,0.13266346153218692,6,6,Double-scroll
worst ESN fixedNeurons,20,0.135698941264324,6,6,Double-scroll
worst ESN fixedNeurons,21,0.18765622092862352,6,6,Double-scroll
worst ESN fixedNeurons,22,0.15517545237138688,6,6,Double-scroll
worst ESN fixedNeurons,23,0.12102346390803753,6,6,Double-scroll
worst ESN fixedNeurons,24,0.1447343367139935,6,6,Double-scroll
worst ESN fixedNeurons,0,0.12835248520957113,8,8,Double-scroll
worst ESN fixedNeurons,1,0.07296586324302584,8,8,Double-scroll
worst ESN fixedNeurons,2,0.138401976243532,8,8,Double-scroll
worst ESN fixedNeurons,3,0.12063346171260943,8,8,Double-scroll
worst ESN fixedNeurons,4,0.10826698183067479,8,8,Double-scroll
worst ESN fixedNeurons,5,0.09953154021460055,8,8,Double-scroll
worst ESN fixedNeurons,6,0.10409083343381481,8,8,Double-scroll
worst ESN fixedNeurons,7,0.09234441884055838,8,8,Double-scroll
worst ESN fixedNeurons,8,0.1610011903608994,8,8,Double-scroll
worst ESN fixedNeurons,9,0.1328839729204466,8,8,Double-scroll
worst ESN fixedNeurons,10,0.12397864855491321,8,8,Double-scroll
worst ESN fixedNeurons,11,0.21412901153644023,8,8,Double-scroll
worst ESN fixedNeurons,12,0.11326502354428357,8,8,Double-scroll
worst ESN fixedNeurons,13,0.07229199238105619,8,8,Double-scroll
worst ESN fixedNeurons,14,0.08723941809976843,8,8,Double-scroll
worst ESN fixedNeurons,15,0.11322775705332831,8,8,Double-scroll
worst ESN fixedNeurons,16,0.1153204177128369,8,8,Double-scroll
worst ESN fixedNeurons,17,0.0765903687258486,8,8,Double-scroll
worst ESN fixedNeurons,18,0.11865692947783621,8,8,Double-scroll
worst ESN fixedNeurons,19,0.06564288701604219,8,8,Double-scroll
worst ESN fixedNeurons,20,0.136305032944412,8,8,Double-scroll
worst ESN fixedNeurons,21,0.167215831163631,8,8,Double-scroll
worst ESN fixedNeurons,22,0.12042410033782669,8,8,Double-scroll
worst ESN fixedNeurons,23,0.06061662200261766,8,8,Double-scroll
worst ESN fixedNeurons,24,0.09450856760581375,8,8,Double-scroll
worst ESN fixedNeurons,0,0.12076803949084275,10,10,Double-scroll
worst ESN fixedNeurons,1,0.11583215415473423,10,10,Double-scroll
worst ESN fixedNeurons,2,0.0568998530557904,10,10,Double-scroll
worst ESN fixedNeurons,3,0.09105976390583899,10,10,Double-scroll
worst ESN fixedNeurons,4,0.05361051115054094,10,10,Double-scroll
worst ESN fixedNeurons,5,0.0933529355167179,10,10,Double-scroll
worst ESN fixedNeurons,6,0.08702488142743359,10,10,Double-scroll
worst ESN fixedNeurons,7,0.1313934485826158,10,10,Double-scroll
worst ESN fixedNeurons,8,0.09597918153513836,10,10,Double-scroll
worst ESN fixedNeurons,9,0.11156295993789062,10,10,Double-scroll
worst ESN fixedNeurons,10,0.05998601158740498,10,10,Double-scroll
worst ESN fixedNeurons,11,0.09748703517005947,10,10,Double-scroll
worst ESN fixedNeurons,12,0.11243460780484596,10,10,Double-scroll
worst ESN fixedNeurons,13,0.06905107154881772,10,10,Double-scroll
worst ESN fixedNeurons,14,0.15773083028556706,10,10,Double-scroll
worst ESN fixedNeurons,15,0.05736856529265575,10,10,Double-scroll
worst ESN fixedNeurons,16,0.13483154846401899,10,10,Double-scroll
worst ESN fixedNeurons,17,0.07927242086160999,10,10,Double-scroll
worst ESN fixedNeurons,18,0.05970754925180171,10,10,Double-scroll
worst ESN fixedNeurons,19,0.13585792980145206,10,10,Double-scroll
worst ESN fixedNeurons,20,0.08071525820818114,10,10,Double-scroll
worst ESN fixedNeurons,21,0.04025067885746234,10,10,Double-scroll
worst ESN fixedNeurons,22,0.07904297252946287,10,10,Double-scroll
worst ESN fixedNeurons,23,0.07308574650323667,10,10,Double-scroll
worst ESN fixedNeurons,24,0.06034048244846345,10,10,Double-scroll
worst ESN fixedNeurons,0,0.04336109829841382,12,12,Double-scroll
worst ESN fixedNeurons,1,0.09786027047255516,12,12,Double-scroll
worst ESN fixedNeurons,2,0.06695091136618973,12,12,Double-scroll
worst ESN fixedNeurons,3,0.04087706375592266,12,12,Double-scroll
worst ESN fixedNeurons,4,0.07747373731838504,12,12,Double-scroll
worst ESN fixedNeurons,5,0.04746162413464669,12,12,Double-scroll
worst ESN fixedNeurons,6,0.14463479738797586,12,12,Double-scroll
worst ESN fixedNeurons,7,0.08538916817748321,12,12,Double-scroll
worst ESN fixedNeurons,8,0.0401358686079195,12,12,Double-scroll
worst ESN fixedNeurons,9,0.19893146030764317,12,12,Double-scroll
worst ESN fixedNeurons,10,0.08318042869910974,12,12,Double-scroll
worst ESN fixedNeurons,11,0.07778490424054994,12,12,Double-scroll
worst ESN fixedNeurons,12,0.0705838449980437,12,12,Double-scroll
worst ESN fixedNeurons,13,0.06088629154730502,12,12,Double-scroll
worst ESN fixedNeurons,14,0.041932801712597424,12,12,Double-scroll
worst ESN fixedNeurons,15,0.058735458826565334,12,12,Double-scroll
worst ESN fixedNeurons,16,0.05177251120304885,12,12,Double-scroll
worst ESN fixedNeurons,17,0.08288165738585951,12,12,Double-scroll
worst ESN fixedNeurons,18,0.09651502225045172,12,12,Double-scroll
worst ESN fixedNeurons,19,0.0652248260720913,12,12,Double-scroll
worst ESN fixedNeurons,20,0.07541000107038617,12,12,Double-scroll
worst ESN fixedNeurons,21,0.11273208763185517,12,12,Double-scroll
worst ESN fixedNeurons,22,0.0937413841087631,12,12,Double-scroll
worst ESN fixedNeurons,23,0.06530582328706099,12,12,Double-scroll
worst ESN fixedNeurons,24,0.05170159241711071,12,12,Double-scroll
worst ESN fixedNeurons,0,0.06081062547739806,14,14,Double-scroll
worst ESN fixedNeurons,1,0.03877725734239687,14,14,Double-scroll
worst ESN fixedNeurons,2,0.04791323305668267,14,14,Double-scroll
worst ESN fixedNeurons,3,0.06278476835093172,14,14,Double-scroll
worst ESN fixedNeurons,4,0.08411459020473956,14,14,Double-scroll
worst ESN fixedNeurons,5,0.05632351398326629,14,14,Double-scroll
worst ESN fixedNeurons,6,0.1512264925053202,14,14,Double-scroll
worst ESN fixedNeurons,7,0.07484128304452231,14,14,Double-scroll
worst ESN fixedNeurons,8,0.05024319044022771,14,14,Double-scroll
worst ESN fixedNeurons,9,0.05322705358144129,14,14,Double-scroll
worst ESN fixedNeurons,10,0.05595704690340352,14,14,Double-scroll
worst ESN fixedNeurons,11,0.06826344470982082,14,14,Double-scroll
worst ESN fixedNeurons,12,0.03990292868172849,14,14,Double-scroll
worst ESN fixedNeurons,13,0.028784060405658195,14,14,Double-scroll
worst ESN fixedNeurons,14,0.04164616714675946,14,14,Double-scroll
worst ESN fixedNeurons,15,0.038448164365589524,14,14,Double-scroll
worst ESN fixedNeurons,16,0.04316562505014906,14,14,Double-scroll
worst ESN fixedNeurons,17,0.03596539232030052,14,14,Double-scroll
worst ESN fixedNeurons,18,0.05209489075785795,14,14,Double-scroll
worst ESN fixedNeurons,19,0.07099215174961704,14,14,Double-scroll
worst ESN fixedNeurons,20,0.044381431598327,14,14,Double-scroll
worst ESN fixedNeurons,21,0.11389547862214197,14,14,Double-scroll
worst ESN fixedNeurons,22,0.044758628315503965,14,14,Double-scroll
worst ESN fixedNeurons,23,0.04247292929045834,14,14,Double-scroll
worst ESN fixedNeurons,24,0.04832773442983209,14,14,Double-scroll
worst ESN fixedParams,0,0.12076803949084275,10,10,Double-scroll
worst ESN fixedParams,1,0.11583215415473423,10,10,Double-scroll
worst ESN fixedParams,2,0.0568998530557904,10,10,Double-scroll
worst ESN fixedParams,3,0.09105976390583899,10,10,Double-scroll
worst ESN fixedParams,4,0.05361051115054094,10,10,Double-scroll
worst ESN fixedParams,5,0.0933529355167179,10,10,Double-scroll
worst ESN fixedParams,6,0.08702488142743359,10,10,Double-scroll
worst ESN fixedParams,7,0.1313934485826158,10,10,Double-scroll
worst ESN fixedParams,8,0.09597918153513836,10,10,Double-scroll
worst ESN fixedParams,9,0.11156295993789062,10,10,Double-scroll
worst ESN fixedParams,10,0.05998601158740498,10,10,Double-scroll
worst ESN fixedParams,11,0.09748703517005947,10,10,Double-scroll
worst ESN fixedParams,12,0.11243460780484596,10,10,Double-scroll
worst ESN fixedParams,13,0.06905107154881772,10,10,Double-scroll
worst ESN fixedParams,14,0.15773083028556706,10,10,Double-scroll
worst ESN fixedParams,15,0.05736856529265575,10,10,Double-scroll
worst ESN fixedParams,16,0.13483154846401899,10,10,Double-scroll
worst ESN fixedParams,17,0.07927242086160999,10,10,Double-scroll
worst ESN fixedParams,18,0.05970754925180171,10,10,Double-scroll
worst ESN fixedParams,19,0.13585792980145206,10,10,Double-scroll
worst ESN fixedParams,20,0.08071525820818114,10,10,Double-scroll
worst ESN fixedParams,21,0.04025067885746234,10,10,Double-scroll
worst ESN fixedParams,22,0.07904297252946287,10,10,Double-scroll
worst ESN fixedParams,23,0.07308574650323667,10,10,Double-scroll
worst ESN fixedParams,24,0.06034048244846345,10,10,Double-scroll
worst ESN fixedParams,0,0.011057355342435217,21,21,Double-scroll
worst ESN fixedParams,1,0.017872184743795434,21,21,Double-scroll
worst ESN fixedParams,2,0.04393001979305303,21,21,Double-scroll
worst ESN fixedParams,3,0.051833334374308204,21,21,Double-scroll
worst ESN fixedParams,4,0.0207584787845988,21,21,Double-scroll
worst ESN fixedParams,5,0.03859214869007489,21,21,Double-scroll
worst ESN fixedParams,6,0.05476631177800405,21,21,Double-scroll
worst ESN fixedParams,7,0.044708843902101246,21,21,Double-scroll
worst ESN fixedParams,8,0.0330173608500954,21,21,Double-scroll
worst ESN fixedParams,9,0.05072919224946972,21,21,Double-scroll
worst ESN fixedParams,10,0.06397294317965024,21,21,Double-scroll
worst ESN fixedParams,11,0.08234986785094094,21,21,Double-scroll
worst ESN fixedParams,12,0.03909726856992084,21,21,Double-scroll
worst ESN fixedParams,13,0.04574666422280024,21,21,Double-scroll
worst ESN fixedParams,14,0.038559088450539604,21,21,Double-scroll
worst ESN fixedParams,15,0.01866072163781722,21,21,Double-scroll
worst ESN fixedParams,16,0.04329066898079059,21,21,Double-scroll
worst ESN fixedParams,17,0.059679628635888535,21,21,Double-scroll
worst ESN fixedParams,18,0.03504164736697465,21,21,Double-scroll
worst ESN fixedParams,19,0.03233543047396039,21,21,Double-scroll
worst ESN fixedParams,20,0.04572707353168632,21,21,Double-scroll
worst ESN fixedParams,21,0.027748208615774515,21,21,Double-scroll
worst ESN fixedParams,22,0.06016926651981034,21,21,Double-scroll
worst ESN fixedParams,23,0.03039148308448093,21,21,Double-scroll
worst ESN fixedParams,24,0.029028783149881332,21,21,Double-scroll
worst ESN fixedParams,0,0.014211382929349713,36,36,Double-scroll
worst ESN fixedParams,1,0.028474959024533744,36,36,Double-scroll
worst ESN fixedParams,2,0.020412608680548703,36,36,Double-scroll
worst ESN fixedParams,3,0.008926731114384776,36,36,Double-scroll
worst ESN fixedParams,4,0.011396782296812754,36,36,Double-scroll
worst ESN fixedParams,5,0.02761484311531274,36,36,Double-scroll
worst ESN fixedParams,6,0.015377795531941529,36,36,Double-scroll
worst ESN fixedParams,7,0.010392213617741501,36,36,Double-scroll
worst ESN fixedParams,8,0.025589063230804992,36,36,Double-scroll
worst ESN fixedParams,9,0.008668295025542463,36,36,Double-scroll
worst ESN fixedParams,10,0.009135121011232457,36,36,Double-scroll
worst ESN fixedParams,11,0.013545686809523425,36,36,Double-scroll
worst ESN fixedParams,12,0.008792904807716702,36,36,Double-scroll
worst ESN fixedParams,13,0.02304041163521912,36,36,Double-scroll
worst ESN fixedParams,14,0.018450458091621155,36,36,Double-scroll
worst ESN fixedParams,15,0.027323448552196917,36,36,Double-scroll
worst ESN fixedParams,16,0.016660562516403982,36,36,Double-scroll
worst ESN fixedParams,17,0.01731618825164849,36,36,Double-scroll
worst ESN fixedParams,18,0.010259083800806904,36,36,Double-scroll
worst ESN fixedParams,19,0.02884532799036864,36,36,Double-scroll
worst ESN fixedParams,20,0.011890430630317604,36,36,Double-scroll
worst ESN fixedParams,21,0.017620914696932975,36,36,Double-scroll
worst ESN fixedParams,22,0.014640550390308664,36,36,Double-scroll
worst ESN fixedParams,23,0.017511724527521835,36,36,Double-scroll
worst ESN fixedParams,24,0.015035232160802941,36,36,Double-scroll
worst ESN fixedParams,0,0.006823747310537544,55,55,Double-scroll
worst ESN fixedParams,1,0.01457706696639594,55,55,Double-scroll
worst ESN fixedParams,2,0.013212634147291463,55,55,Double-scroll
worst ESN fixedParams,3,0.009276773228527466,55,55,Double-scroll
worst ESN fixedParams,4,0.005922110681845871,55,55,Double-scroll
worst ESN fixedParams,5,0.014676118641135105,55,55,Double-scroll
worst ESN fixedParams,6,0.013609845446791037,55,55,Double-scroll
worst ESN fixedParams,7,0.011153172788110592,55,55,Double-scroll
worst ESN fixedParams,8,0.00433797330997431,55,55,Double-scroll
worst ESN fixedParams,9,0.004764243352763153,55,55,Double-scroll
worst ESN fixedParams,10,0.013613637745366038,55,55,Double-scroll
worst ESN fixedParams,11,0.00737079598405817,55,55,Double-scroll
worst ESN fixedParams,12,0.010574885854502546,55,55,Double-scroll
worst ESN fixedParams,13,0.0055968859349794595,55,55,Double-scroll
worst ESN fixedParams,14,0.008238447383872124,55,55,Double-scroll
worst ESN fixedParams,15,0.008947915553729405,55,55,Double-scroll
worst ESN fixedParams,16,0.012194756595683117,55,55,Double-scroll
worst ESN fixedParams,17,0.014009447848587375,55,55,Double-scroll
worst ESN fixedParams,18,0.011404889640853316,55,55,Double-scroll
worst ESN fixedParams,19,0.005477854056309524,55,55,Double-scroll
worst ESN fixedParams,20,0.016666826148579006,55,55,Double-scroll
worst ESN fixedParams,21,0.012689470483627981,55,55,Double-scroll
worst ESN fixedParams,22,0.0063371766503833565,55,55,Double-scroll
worst ESN fixedParams,23,0.009599826947743055,55,55,Double-scroll
worst ESN fixedParams,24,0.0033309653197021003,55,55,Double-scroll
worst ESN fixedParams,0,0.00551559100650417,78,78,Double-scroll
worst ESN fixedParams,1,0.010577179728149595,78,78,Double-scroll
worst ESN fixedParams,2,0.007622315720851588,78,78,Double-scroll
worst ESN fixedParams,3,0.003772803508964032,78,78,Double-scroll
worst ESN fixedParams,4,0.002541695625785367,78,78,Double-scroll
worst ESN fixedParams,5,0.0055992239131589195,78,78,Double-scroll
worst ESN fixedParams,6,0.0030676232144540815,78,78,Double-scroll
worst ESN fixedParams,7,0.008007321365825075,78,78,Double-scroll
worst ESN fixedParams,8,0.005213812284694805,78,78,Double-scroll
worst ESN fixedParams,9,0.011054910946216516,78,78,Double-scroll
worst ESN fixedParams,10,0.003180323456353662,78,78,Double-scroll
worst ESN fixedParams,11,0.0028320636885217423,78,78,Double-scroll
worst ESN fixedParams,12,0.004985777364042605,78,78,Double-scroll
worst ESN fixedParams,13,0.0029539419959882093,78,78,Double-scroll
worst ESN fixedParams,14,0.0074742917064023,78,78,Double-scroll
worst ESN fixedParams,15,0.0021635322307034747,78,78,Double-scroll
worst ESN fixedParams,16,0.007568291324644587,78,78,Double-scroll
worst ESN fixedParams,17,0.006404029454729945,78,78,Double-scroll
worst ESN fixedParams,18,0.005233683609710408,78,78,Double-scroll
worst ESN fixedParams,19,0.004191880756027937,78,78,Double-scroll
worst ESN fixedParams,20,0.0055232691723039965,78,78,Double-scroll
worst ESN fixedParams,21,0.006724554244292923,78,78,Double-scroll
worst ESN fixedParams,22,0.0042115586754865085,78,78,Double-scroll
worst ESN fixedParams,23,0.008434081741863853,78,78,Double-scroll
worst ESN fixedParams,24,0.004159525566664807,78,78,Double-scroll
worst ESN fixedParams,0,0.0020082621784178888,105,105,Double-scroll
worst ESN fixedParams,1,0.004602798416255461,105,105,Double-scroll
worst ESN fixedParams,2,0.00496747464268087,105,105,Double-scroll
worst ESN fixedParams,3,0.003735475352257923,105,105,Double-scroll
worst ESN fixedParams,4,0.0024582344202714245,105,105,Double-scroll
worst ESN fixedParams,5,0.0033678872217540556,105,105,Double-scroll
worst ESN fixedParams,6,0.001933899613486726,105,105,Double-scroll
worst ESN fixedParams,7,0.002828398358715311,105,105,Double-scroll
worst ESN fixedParams,8,0.002148929990980024,105,105,Double-scroll
worst ESN fixedParams,9,0.0032389651364907496,105,105,Double-scroll
worst ESN fixedParams,10,0.0018285042443257477,105,105,Double-scroll
worst ESN fixedParams,11,0.0029466582752258378,105,105,Double-scroll
worst ESN fixedParams,12,0.002937440444627245,105,105,Double-scroll
worst ESN fixedParams,13,0.0020209618612271555,105,105,Double-scroll
worst ESN fixedParams,14,0.002103427092259374,105,105,Double-scroll
worst ESN fixedParams,15,0.0023488930647914026,105,105,Double-scroll
worst ESN fixedParams,16,0.002272461424451148,105,105,Double-scroll
worst ESN fixedParams,17,0.001847124305411741,105,105,Double-scroll
worst ESN fixedParams,18,0.001999435376311125,105,105,Double-scroll
worst ESN fixedParams,19,0.002003313945628037,105,105,Double-scroll
worst ESN fixedParams,20,0.0011326392922389383,105,105,Double-scroll
worst ESN fixedParams,21,0.006023379283351738,105,105,Double-scroll
worst ESN fixedParams,22,0.0024568686907689586,105,105,Double-scroll
worst ESN fixedParams,23,0.003323281673395635,105,105,Double-scroll
worst ESN fixedParams,24,0.005089697672128456,105,105,Double-scroll
best LSTM,0,0.11048885956698089,1,1,Double-scroll
best LSTM,1,0.11085526229601299,1,1,Double-scroll
best LSTM,2,0.11023760786815713,1,1,Double-scroll
best LSTM,3,0.11011251268268052,1,1,Double-scroll
best LSTM,4,0.1131963664771265,1,1,Double-scroll
best LSTM,5,0.11178535635488311,1,1,Double-scroll
best LSTM,6,0.11016982225126189,1,1,Double-scroll
best LSTM,7,0.1103257891709434,1,1,Double-scroll
best LSTM,8,0.11005966713443023,1,1,Double-scroll
best LSTM,9,0.10995350765865386,1,1,Double-scroll
best LSTM,10,0.11109681038814859,1,1,Double-scroll
best LSTM,11,0.11230621222990232,1,1,Double-scroll
best LSTM,12,0.1102477159708574,1,1,Double-scroll
best LSTM,13,0.11444322633069426,1,1,Double-scroll
best LSTM,14,0.11021696459171795,1,1,Double-scroll
best LSTM,15,0.11454346677952346,1,1,Double-scroll
best LSTM,16,0.11206947337980858,1,1,Double-scroll
best LSTM,17,0.11022184995765626,1,1,Double-scroll
best LSTM,18,0.11028849921945201,1,1,Double-scroll
best LSTM,19,0.10989080260716591,1,1,Double-scroll
best LSTM,20,0.11003508825149497,1,1,Double-scroll
best LSTM,21,0.11175180976268169,1,1,Double-scroll
best LSTM,22,0.11023229309302815,1,1,Double-scroll
best LSTM,23,0.1100551324926193,1,1,Double-scroll
best LSTM,24,0.11106711566825109,1,1,Double-scroll
best LSTM,0,0.006204059878793232,3,3,Double-scroll
best LSTM,1,0.006241162651579,3,3,Double-scroll
best LSTM,2,0.003958345151076199,3,3,Double-scroll
best LSTM,3,0.005106034854615969,3,3,Double-scroll
best LSTM,4,0.005410361731835403,3,3,Double-scroll
best LSTM,5,0.004160868492692818,3,3,Double-scroll
best LSTM,6,0.004364991868113283,3,3,Double-scroll
best LSTM,7,0.004468160349201371,3,3,Double-scroll
best LSTM,8,0.004423965704641376,3,3,Double-scroll
best LSTM,9,0.004445562038328079,3,3,Double-scroll
best LSTM,10,0.004601704980619519,3,3,Double-scroll
best LSTM,11,0.0022542130515691814,3,3,Double-scroll
best LSTM,12,0.002506940164753989,3,3,Double-scroll
best LSTM,13,0.006736256306285666,3,3,Double-scroll
best LSTM,14,0.00471925944783611,3,3,Double-scroll
best LSTM,15,0.0033620654902790158,3,3,Double-scroll
best LSTM,16,0.00405000351505004,3,3,Double-scroll
best LSTM,17,0.0019313405290605121,3,3,Double-scroll
best LSTM,18,0.007225092182535901,3,3,Double-scroll
best LSTM,19,0.004861371469314749,3,3,Double-scroll
best LSTM,20,0.004488819232919617,3,3,Double-scroll
best LSTM,21,0.006051752293266636,3,3,Double-scroll
best LSTM,22,0.0024770569214076174,3,3,Double-scroll
best LSTM,23,0.003104550975153556,3,3,Double-scroll
best LSTM,24,0.004353659236225005,3,3,Double-scroll
best LSTM,0,0.002042526540554476,5,5,Double-scroll
best LSTM,1,0.0005984259073294281,5,5,Double-scroll
best LSTM,2,0.0013914180413614648,5,5,Double-scroll
best LSTM,3,0.0008252941780810369,5,5,Double-scroll
best LSTM,4,0.0017233645809894597,5,5,Double-scroll
best LSTM,5,0.0008180672476979804,5,5,Double-scroll
best LSTM,6,0.0007518349487797463,5,5,Double-scroll
best LSTM,7,0.0023852959917807547,5,5,Double-scroll
best LSTM,8,0.0016724954847253312,5,5,Double-scroll
best LSTM,9,0.001298498417443492,5,5,Double-scroll
best LSTM,10,0.0010195567047675386,5,5,Double-scroll
best LSTM,11,0.0010854358227449742,5,5,Double-scroll
best LSTM,12,0.0005965689656900622,5,5,Double-scroll
best LSTM,13,0.0010163936588250331,5,5,Double-scroll
best LSTM,14,0.0010833059878759066,5,5,Double-scroll
best LSTM,15,0.0007435627611507165,5,5,Double-scroll
best LSTM,16,0.0007117733985148866,5,5,Double-scroll
best LSTM,17,0.0008117585995494595,5,5,Double-scroll
best LSTM,18,0.0007992394485185624,5,5,Double-scroll
best LSTM,19,0.0009086060337384147,5,5,Double-scroll
best LSTM,20,0.0010894685482820063,5,5,Double-scroll
best LSTM,21,0.0010381925879680146,5,5,Double-scroll
best LSTM,22,0.0014713165907061319,5,5,Double-scroll
best LSTM,23,0.0011003454176250517,5,5,Double-scroll
best LSTM,24,0.0009659312231889306,5,5,Double-scroll
best LSTM,0,0.0005064146771503107,7,7,Double-scroll
best LSTM,1,0.00044187732649634176,7,7,Double-scroll
best LSTM,2,0.0005128211162488467,7,7,Double-scroll
best LSTM,3,0.0002462691727599852,7,7,Double-scroll
best LSTM,4,0.0003604047655406186,7,7,Double-scroll
best LSTM,5,0.0005585999021312288,7,7,Double-scroll
best LSTM,6,0.00036483435113761163,7,7,Double-scroll
best LSTM,7,0.0004584859666716733,7,7,Double-scroll
best LSTM,8,0.0002592785998780975,7,7,Double-scroll
best LSTM,9,0.0003264503367030753,7,7,Double-scroll
best LSTM,10,0.0006408694799295723,7,7,Double-scroll
best LSTM,11,0.0004864713529918632,7,7,Double-scroll
best LSTM,12,0.0006497238375984301,7,7,Double-scroll
best LSTM,13,0.0007174511360105425,7,7,Double-scroll
best LSTM,14,0.0010364775455747118,7,7,Double-scroll
best LSTM,15,0.0003302970624326198,7,7,Double-scroll
best LSTM,16,0.0004291270186504474,7,7,Double-scroll
best LSTM,17,0.0004046250973142973,7,7,Double-scroll
best LSTM,18,0.0004165251295627668,7,7,Double-scroll
best LSTM,19,0.0004201510389335148,7,7,Double-scroll
best LSTM,20,0.0003117115360537335,7,7,Double-scroll
best LSTM,21,0.00031007385089777906,7,7,Double-scroll
best LSTM,22,0.00045974361371741134,7,7,Double-scroll
best LSTM,23,0.00036589921457850816,7,7,Double-scroll
best LSTM,24,0.0003724768529727151,7,7,Double-scroll
best LSTM,0,0.0003674298256193059,9,9,Double-scroll
best LSTM,1,0.00031118750601291385,9,9,Double-scroll
best LSTM,2,0.0002507321322730096,9,9,Double-scroll
best LSTM,3,0.0004385745984556139,9,9,Double-scroll
best LSTM,4,0.00029666676544841164,9,9,Double-scroll
best LSTM,5,0.00030244099505894357,9,9,Double-scroll
